"","@context","@type","@type1","ratingValue","@type2","name","reviewBody","@context1","@type3","name1","sameAs","date"
"1607","https://schema.org/","Review","Rating","3","Person","Current Employee - Engineer","Review BP","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 14, 2023"
"1608","https://schema.org/","Review","Rating","5","Person","Current Employee - Global Talent Attraction Lead","Great place to work!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 20, 2023"
"1609","https://schema.org/","Review","Rating","3","Person","Former Employee - IT Business Analyst","Enjoyable but experiences can be variable","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 4, 2023"
"1610","https://schema.org/","Review","Rating","5","Person","Current Employee - Team Assistant","The best place","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 17, 2023"
"1611","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Analyst","Review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 18, 2023"
"1612","https://schema.org/","Review","Rating","3","Person","Current Employee - Customer Service","Dead","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 2, 2023"
"1613","https://schema.org/","Review","Rating","4","Person","Former Employee - Electrical Technician","Good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 16, 2023"
"1614","https://schema.org/","Review","Rating","4","Person","Former Employee - Environmental Advisor","good place to start","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 11, 2023"
"1615","https://schema.org/","Review","Rating","4","Person","Current Employee - Customer Service Assistant","Excellent employees, independent training though","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 11, 2023"
"1616","https://schema.org/","Review","Rating","5","Person","Current Employee - Data Operations Analyst","Work Life Balance","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 12, 2023"
"1617","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Platform Engineer","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 6, 2023"
"1618","https://schema.org/","Review","Rating","5","Person","Current Employee - L&amp;D Manager","Great company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 4, 2023"
"1619","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Manager","Great benefits, good work ethic","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 25, 2023"
"1620","https://schema.org/","Review","Rating","3","Person","Former Employee - Cargo Operator","Cargo ops","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 9, 2023"
"1621","https://schema.org/","Review","Rating","4","Person","Former Employee - HR Specialist","n/a","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 11, 2023"
"1622","https://schema.org/","Review","Rating","5","Person","Former Employee - Anonymous Employee","Great team !","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 10, 2023"
"1623","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Service Assistant","Good part time job for students","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 27, 2023"
"1624","https://schema.org/","Review","Rating","4","Person","Former Employee - People Specialist","Bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 2, 2023"
"1625","https://schema.org/","Review","Rating","3","Person","Current Employee - Customer Service Advisor","Nn","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 3, 2023"
"1626","https://schema.org/","Review","Rating","5","Person","Former Employee - Finance Manager","Great company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 3, 2023"
"1627","https://schema.org/","Review","Rating","2","Person","Former Employee - Customer Service Associate","Alright","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 2, 2023"
"1628","https://schema.org/","Review","Rating","3","Person","Former Employee - Managing Director","great opportunities until there arn't","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 18, 2023"
"1629","https://schema.org/","Review","Rating","4","Person","Former Employee - Customer Service (CSR)","CSR","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 4, 2023"
"1630","https://schema.org/","Review","Rating","3","Person","Current Employee - Manager","G&amp;amp;LCE badly managed","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 15, 2023"
"1631","https://schema.org/","Review","Rating","3","Person","Current Employee - Associate Product Manager","123","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 2, 2023"
"1632","https://schema.org/","Review","Rating","3","Person","Current Employee - Credit Control - Analyst - SME","bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 3, 2023"
"1633","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Auditor","Good environment","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 28, 2023"
"1634","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineering Graduate","Great for Early Careers","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 18, 2023"
"1635","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineer","Great !","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 25, 2023"
"1636","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Service (CSR)","Excellent place for a student job","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 16, 2023"
"1637","https://schema.org/","Review","Rating","3","Person","Current Employee - Customer Service Representative (CSR)","Review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 19, 2023"
"1638","https://schema.org/","Review","Rating","4","Person","Former Employee - Retail Site Support AR Specialist","-","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 20, 2023"
"1639","https://schema.org/","Review","Rating","1","Person","Former Employee - Team Leader","Toxic, dated environment","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 2, 2023"
"1640","https://schema.org/","Review","Rating","5","Person","Current Employee - Software Engineer","great","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 17, 2023"
"1641","https://schema.org/","Review","Rating","4","Person","Current Employee - Sales Assistant","BP review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 26, 2023"
"1642","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Talent Acquisition Specialist","bp is a great place to work!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 7, 2023"
"1643","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Engineer","Slow progression","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 7, 2023"
"1644","https://schema.org/","Review","Rating","4","Person","Former Employee - Project Manager","Excellent compensation / climate change will destroy our society","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 11, 2023"
"1645","https://schema.org/","Review","Rating","4","Person","Current Employee - Business Development Manager","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 17, 2023"
"1646","https://schema.org/","Review","Rating","5","Person","Former Employee - Hsse Manager","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 18, 2023"
"1647","https://schema.org/","Review","Rating","5","Person","Current Employee - Reliability Engineer","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 13, 2023"
"1648","https://schema.org/","Review","Rating","3","Person","Former Employee - Store Manager","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 10, 2023"
"1649","https://schema.org/","Review","Rating","5","Person","Current Employee - Project Management Office (PMO)","Great Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 21, 2023"
"1650","https://schema.org/","Review","Rating","3","Person","","good day ghys","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 31, 2023"
"1651","https://schema.org/","Review","Rating","1","Person","Former Employee - Advisor","Entitled lobbyists","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 22, 2023"
"1652","https://schema.org/","Review","Rating","5","Person","Former Employee - Engineer","Great place","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 19, 2023"
"1653","https://schema.org/","Review","Rating","5","Person","Current Employee - Commercial Manager","great benefits and growth potential","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1654","https://schema.org/","Review","Rating","3","Person","Former Employee - Console Operator","Average salary","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 12, 2023"
"1655","https://schema.org/","Review","Rating","5","Person","Former Employee - Customer Service Representative (CSR)","Had great team work culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 13, 2023"
"1656","https://schema.org/","Review","Rating","5","Person","Former Employee - Business Process and Systems Analyst","Good opportunities","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1657","https://schema.org/","Review","Rating","3","Person","Former Employee - Senior Well Engineer","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 16, 2023"
"1658","https://schema.org/","Review","Rating","4","Person","Former Employee - Intern","BP Work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 14, 2023"
"1659","https://schema.org/","Review","Rating","4","Person","Current Employee - Customer Service Representative (CSR)","Good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 10, 2023"
"1660","https://schema.org/","Review","Rating","4","Person","Current Employee - JV Manager","Great company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 27, 2023"
"1661","https://schema.org/","Review","Rating","2","Person","Former Employee - Customer Service Representative","Sucks","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 13, 2023"
"1662","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Analyst","Flexible","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 14, 2023"
"1663","https://schema.org/","Review","Rating","5","Person","Current Employee - Reservoir Engineer","Lovely place to grow and learn","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 6, 2023"
"1664","https://schema.org/","Review","Rating","3","Person","Current Employee - Senior Sourcing Analyst","Sourcing","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 13, 2023"
"1665","https://schema.org/","Review","Rating","5","Person","Former Employee - HR Officer","Enjoyed my time, would return","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 8, 2023"
"1666","https://schema.org/","Review","Rating","5","Person","Current Employee - Procurement Advisor","Best culture of my professional career so far","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 7, 2023"
"1667","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Analyst","Good Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 13, 2023"
"1668","https://schema.org/","Review","Rating","4","Person","Former Employee - Customer Service Assistant","Great for students","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 12, 2023"
"1669","https://schema.org/","Review","Rating","5","Person","Current Employee - Risk Engineer","Excellent opportunities to grow","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 3, 2023"
"1670","https://schema.org/","Review","Rating","5","Person","Current Employee - Retail Sales Assistant","GREAT COMPANY!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 23, 2023"
"1671","https://schema.org/","Review","Rating","4","Person","Current Employee - Management","management","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 12, 2023"
"1672","https://schema.org/","Review","Rating","1","Person","Former Employee - Customer Assistant","Don't waste your time.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 16, 2023"
"1673","https://schema.org/","Review","Rating","5","Person","Current Employee - Digital Designer","Digital Designer","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 3, 2023"
"1674","https://schema.org/","Review","Rating","4","Person","Current Employee - Finance","Great company good culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 15, 2023"
"1675","https://schema.org/","Review","Rating","5","Person","Former Employee - Data Engineer","excellent","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 6, 2023"
"1676","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Market Risk Analyst","Good work environment","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 31, 2023"
"1677","https://schema.org/","Review","Rating","4","Person","Current Employee - Analyst","Analyst review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 30, 2023"
"1678","https://schema.org/","Review","Rating","3","Person","Former Employee - Staff Platform Engineer","British Petroleum","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 5, 2023"
"1679","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Assistant","Great opportunity","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 14, 2023"
"1680","https://schema.org/","Review","Rating","3","Person","Former Employee - Sales Assistant","It was okay","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1681","https://schema.org/","Review","Rating","5","Person","Current Employee - Tax Manager","Great employee work culture and benefits","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 24, 2023"
"1682","https://schema.org/","Review","Rating","5","Person","Current Employee - Administrative Assistant","Administration","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 29, 2023"
"1683","https://schema.org/","Review","Rating","5","Person","Former Employee - Team Assistant","Great Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 30, 2023"
"1684","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Service Representative","Good Part-Time Job","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 27, 2023"
"1685","https://schema.org/","Review","Rating","5","Person","Current Employee - Data Analyst","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 22, 2023"
"1686","https://schema.org/","Review","Rating","4","Person","Former Employee - Software Engineer(Internship)","Good culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 26, 2023"
"1687","https://schema.org/","Review","Rating","4","Person","Former Employee - Workforce Specialist","Great company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 8, 2023"
"1688","https://schema.org/","Review","Rating","5","Person","Current Employee - Reporting Lead","Work life balance","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 20, 2023"
"1689","https://schema.org/","Review","Rating","5","Person","Current Employee - Petroleum Engineer","Prodcution Engineer","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 28, 2023"
"1690","https://schema.org/","Review","Rating","4","Person","Current Employee - Analyst","Analyst at bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 23, 2023"
"1691","https://schema.org/","Review","Rating","5","Person","Former Employee - Marine Engineer Cadet","Great Opportunity","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 24, 2023"
"1692","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Assistant","BP","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 17, 2023"
"1693","https://schema.org/","Review","Rating","2","Person","Former Employee - Kitchen Hand","Toxic Staff, Loaded with Bullies","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 1, 2023"
"1694","https://schema.org/","Review","Rating","5","Person","Former Employee - Finance Project Manager","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 18, 2023"
"1695","https://schema.org/","Review","Rating","3","Person","Former Employee - Account Executive","Normal","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 24, 2023"
"1696","https://schema.org/","Review","Rating","5","Person","Current Employee - Lead Data Scientist","Great culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 19, 2023"
"1697","https://schema.org/","Review","Rating","4","Person","Former Employee - Key Account Manager","Safety company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1698","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Process Engineer","Competitive Environment","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 12, 2023"
"1699","https://schema.org/","Review","Rating","5","Person","Current Employee - People and Culture","People culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 19, 2023"
"1700","https://schema.org/","Review","Rating","2","Person","Former Employee - Finance Intern","Not good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1701","https://schema.org/","Review","Rating","3","Person","Former Employee - Operator","Operator","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2023"
"1702","https://schema.org/","Review","Rating","5","Person","Former Employee - Head of Communications","Brilliant company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 12, 2023"
"1703","https://schema.org/","Review","Rating","4","Person","Former Employee - Commercial Director","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 14, 2023"
"1704","https://schema.org/","Review","Rating","3","Person","Former Employee - Accounting Team Leader","Accounting Team leader","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 17, 2023"
"1705","https://schema.org/","Review","Rating","4","Person","Current Employee - Anonymous Employee","Good culture","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 6, 2023"
"1706","https://schema.org/","Review","Rating","3","Person","Former Employee - Financial Analyst","not any better after reorganization","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 19, 2023"
"1707","https://schema.org/","Review","Rating","5","Person","Current Employee - Retail Assistant","Good job","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 7, 2023"
"1708","https://schema.org/","Review","Rating","5","Person","Current Employee - Planner/Scheduler",".","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 13, 2023"
"1709","https://schema.org/","Review","Rating","4","Person","Former Employee - Console Operator","My time here","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 29, 2023"
"1710","https://schema.org/","Review","Rating","5","Person","Current Employee - Customer Service Associate","good place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 9, 2023"
"1711","https://schema.org/","Review","Rating","3","Person","Current Employee - Data/Operations Administrator","Data Operations Admin - British Petroleum","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 8, 2023"
"1712","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineer","Fantastic!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 13, 2023"
"1713","https://schema.org/","Review","Rating","5","Person","Former Employee - GA Analyst","Wonder place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 13, 2023"
"1714","https://schema.org/","Review","Rating","3","Person","Current Employee - Project Manager","Good work ethic and Guidance","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 4, 2023"
"1715","https://schema.org/","Review","Rating","3","Person","Former Employee - Customer Service Representative (CSR)","good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 8, 2023"
"1716","https://schema.org/","Review","Rating","5","Person","Current Employee - Graduate Recruitment Consultant","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 11, 2023"
"1717","https://schema.org/","Review","Rating","1","Person","Former Employee - SSO","Bad job","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 10, 2023"
"1718","https://schema.org/","Review","Rating","4","Person","Former Employee - Customer Service Assistant (Nights)","A Great Team","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 26, 2023"
"1719","https://schema.org/","Review","Rating","4","Person","Former Employee - Scrum Master/Agile Coach","Good people but struggling with mindset shift for agile energy transition","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 16, 2023"
"1720","https://schema.org/","Review","Rating","3","Person","Former Employee - Sales Associate","Okay","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 7, 2023"
"1721","https://schema.org/","Review","Rating","4","Person","Former Employee - Console Operator","Good job to experience fast paced customer service","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 15, 2023"
"1722","https://schema.org/","Review","Rating","3","Person","Former Employee - Customer Sales Assistant","Meh","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 31, 2023"
"1723","https://schema.org/","Review","Rating","4","Person","Current Employee - Customer Service Assistant Convenience","Not bad","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 1, 2023"
"1724","https://schema.org/","Review","Rating","5","Person","Former Employee - Petroleum Engineer","Greta place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 27, 2023"
"1725","https://schema.org/","Review","Rating","5","Person","Current Employee - CEO-Founder","Great","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 29, 2023"
"1726","https://schema.org/","Review","Rating","4","Person","Current Employee - Customer Service Assistant","Great place to start a career In retail due to how busy it gets!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 6, 2023"
"1727","https://schema.org/","Review","Rating","5","Person","Former Employee - Credit Analyst","Good salaries compared to other companies","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 17, 2023"
"1728","https://schema.org/","Review","Rating","4","Person","Current Employee - Agile Coach","Great work life balance for a competitive salary","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 18, 2023"
"1729","https://schema.org/","Review","Rating","5","Person","Current Employee - Ship Operator/Voyage Manager","Amazing Experience","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 29, 2023"
"1730","https://schema.org/","Review","Rating","4","Person","Current Employee - Store Manager","Ok","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 31, 2023"
"1731","https://schema.org/","Review","Rating","4","Person","Current Employee - Finance Advisor","Bp finance advisor","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 3, 2023"
"1732","https://schema.org/","Review","Rating","4","Person","Current Employee - Sourcing Lead","Overall experience at bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 17, 2023"
"1733","https://schema.org/","Review","Rating","4","Person","Former Employee - Customer Service Representative","Experience as a CSR","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 25, 2023"
"1734","https://schema.org/","Review","Rating","3","Person","Current Employee - Pricing Manager","Good but could be better","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 10, 2023"
"1735","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior DevOps Manager","A great company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 25, 2023"
"1736","https://schema.org/","Review","Rating","4","Person","Current Employee - IT Service Owner","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 22, 2023"
"1737","https://schema.org/","Review","Rating","5","Person","Current Employee - Graduate Student","Great Option","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 19, 2023"
"1738","https://schema.org/","Review","Rating","5","Person","Current Employee - Procurement Manager","excellent","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 10, 2023"
"1739","https://schema.org/","Review","Rating","1","Person","Current Employee - Customer Service Assistant (Nights)","Customer Service Assistant BP (Nights) review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 30, 2023"
"1740","https://schema.org/","Review","Rating","4","Person","Former Employee - Technical Support Engineer","Amazing","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 19, 2023"
"1741","https://schema.org/","Review","Rating","5","Person","Current Employee - Major Incident Manager","Best company ever worked at","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 27, 2023"
"1742","https://schema.org/","Review","Rating","2","Person","Current Employee - Analyst","Issues with India setup","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 11, 2022"
"1743","https://schema.org/","Review","Rating","3","Person","Former Employee - Customer Service Representative","Good for students","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 4, 2023"
"1744","https://schema.org/","Review","Rating","4","Person","Current Employee - Credit Analyst","Balanced but pay is not good enough","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 14, 2023"
"1745","https://schema.org/","Review","Rating","5","Person","Former Employee - Fuel Attendant","humans","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 11, 2023"
"1746","https://schema.org/","Review","Rating","4","Person","Former Employee - Instrumentation and Control Engineer","Great place to work at","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 2, 2023"
"1747","https://schema.org/","Review","Rating","5","Person","Current Employee - Procurement","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 3, 2023"
"1748","https://schema.org/","Review","Rating","1","Person","Current Employee - Account Manager","The green washing is ridiculous","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 2, 2023"
"1749","https://schema.org/","Review","Rating","4","Person","Current Employee - Process Engineer","Process Engineer at bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 5, 2023"
"1750","https://schema.org/","Review","Rating","5","Person","Former Employee - Finance Analyst","Great people","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 28, 2023"
"1751","https://schema.org/","Review","Rating","5","Person","Current Employee - Finance Manager","Good company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 13, 2023"
"1752","https://schema.org/","Review","Rating","5","Person","Former Employee - LEAD SETTLEMENTS ANALYST","Great place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 4, 2023"
